resultId,year,status,country
2155,2003,Finished,USA
2156,2003,Finished,USA
2157,2003,Finished,USA
2158,2003,Finished,USA
2159,2003,Finished,USA
2160,2003,Finished,USA
2161,2003,Finished,USA
2162,2003,Finished,USA
2163,2003,Finished,USA
2164,2003,Finished,USA
2165,2003,Finished,USA
2166,2003,Car Fault,USA
2167,2003,Accident,USA
2168,2003,Car Fault,USA
2169,2003,Car Fault,USA
2170,2003,Car Fault,USA
2171,2003,Accident,USA
2172,2003,Accident,USA
2173,2003,Accident,USA
2174,2003,Accident,USA
2175,2003,Finished,Japan
2176,2003,Finished,Japan
2177,2003,Finished,Japan
2178,2003,Finished,Japan
2179,2003,Finished,Japan
2180,2003,Finished,Japan
2181,2003,Finished,Japan
2182,2003,Finished,Japan
2183,2003,Finished,Japan
2184,2003,Finished,Japan
2185,2003,Finished,Japan
2186,2003,Finished,Japan
2187,2003,Finished,Japan
2188,2003,Finished,Japan
2189,2003,Finished,Japan
2190,2003,Finished,Japan
2191,2003,Car Fault,Japan
2192,2003,Car Fault,Japan
2193,2003,Car Fault,Japan
2194,2003,Car Fault,Japan
2195,2002,Finished,Australia
2196,2002,Finished,Australia
2197,2002,Finished,Australia
2198,2002,Finished,Australia
2199,2002,Finished,Australia
2200,2002,Finished,Australia
2201,2002,Finished,Australia
2202,2002,Finished,Australia
2203,2002,Car Fault,Australia
2204,2002,Car Fault,Australia
2205,2002,Disqualified,Australia
2206,2002,Disqualified,Australia
2207,2002,Car Fault,Australia
2208,2002,Accident,Australia
2209,2002,Accident,Australia
2210,2002,Accident,Australia
2211,2002,Accident,Australia
2212,2002,Accident,Australia
2213,2002,Accident,Australia
2214,2002,Accident,Australia
2215,2002,Accident,Australia
2216,2002,Accident,Australia
2217,2002,Finished,Malaysia
2218,2002,Finished,Malaysia
2219,2002,Finished,Malaysia
2220,2002,Finished,Malaysia
2221,2002,Finished,Malaysia
2222,2002,Finished,Malaysia
2223,2002,Finished,Malaysia
2224,2002,Finished,Malaysia
2225,2002,Finished,Malaysia
2226,2002,Finished,Malaysia
2227,2002,Finished,Malaysia
2228,2002,Finished,Malaysia
2229,2002,Finished,Malaysia
2230,2002,Car Fault,Malaysia
2231,2002,Car Fault,Malaysia
2232,2002,Car Fault,Malaysia
2233,2002,Car Fault,Malaysia
2234,2002,Car Fault,Malaysia
2235,2002,Car Fault,Malaysia
2236,2002,Car Fault,Malaysia
2237,2002,Car Fault,Malaysia
2238,2002,Car Fault,Malaysia
2239,2002,Finished,Brazil
2240,2002,Finished,Brazil
2241,2002,Finished,Brazil
2242,2002,Finished,Brazil
2243,2002,Finished,Brazil
2244,2002,Finished,Brazil
2245,2002,Finished,Brazil
2246,2002,Finished,Brazil
2247,2002,Finished,Brazil
2248,2002,Car Fault,Brazil
2249,2002,Finished,Brazil
2250,2002,Car Fault,Brazil
2251,2002,Finished,Brazil
2252,2002,Car Fault,Brazil
2253,2002,Car Fault,Brazil
2254,2002,Accident,Brazil
2255,2002,Accident,Brazil
2256,2002,Car Fault,Brazil
2257,2002,Car Fault,Brazil
2258,2002,Car Fault,Brazil
2259,2002,Car Fault,Brazil
2260,2002,Car Fault,Brazil
2261,2002,Finished,Italy
2262,2002,Finished,Italy
2263,2002,Finished,Italy
2264,2002,Finished,Italy
2265,2002,Finished,Italy
2266,2002,Finished,Italy
2267,2002,Finished,Italy
2268,2002,Finished,Italy
2269,2002,Finished,Italy
2270,2002,Finished,Italy
2271,2002,Finished,Italy
2272,2002,Car Fault,Italy
2273,2002,Car Fault,Italy
2274,2002,Car Fault,Italy
2275,2002,Car Fault,Italy
2276,2002,Car Fault,Italy
2277,2002,Car Fault,Italy
2278,2002,Car Fault,Italy
2279,2002,Car Fault,Italy
2280,2002,Car Fault,Italy
2281,2002,Car Fault,Italy
2282,2002,Other,Italy
2283,2002,Finished,Spain
2284,2002,Finished,Spain
2285,2002,Finished,Spain
2286,2002,Finished,Spain
2287,2002,Finished,Spain
2288,2002,Finished,Spain
2289,2002,Finished,Spain
2290,2002,Finished,Spain
2291,2002,Finished,Spain
2292,2002,Car Fault,Spain
2293,2002,Car Fault,Spain
2294,2002,Car Fault,Spain
2295,2002,Car Fault,Spain
2296,2002,Car Fault,Spain
2297,2002,Car Fault,Spain
2298,2002,Accident,Spain
2299,2002,Car Fault,Spain
2300,2002,Car Fault,Spain
2301,2002,Accident,Spain
2302,2002,Car Fault,Spain
2303,2002,Other,Spain
2304,2002,Other,Spain
2305,2002,Finished,Austria
2306,2002,Finished,Austria
2307,2002,Finished,Austria
2308,2002,Finished,Austria
2309,2002,Finished,Austria
2310,2002,Finished,Austria
2311,2002,Finished,Austria
2312,2002,Finished,Austria
2313,2002,Finished,Austria
2314,2002,Finished,Austria
2315,2002,Finished,Austria
2316,2002,Finished,Austria
2317,2002,Car Fault,Austria
2318,2002,Car Fault,Austria
2319,2002,Car Fault,Austria
2320,2002,Accident,Austria
2321,2002,Accident,Austria
2322,2002,Car Fault,Austria
2323,2002,Car Fault,Austria
2324,2002,Car Fault,Austria
2325,2002,Accident,Austria
2326,2002,Car Fault,Austria
2327,2002,Finished,Monaco
2328,2002,Finished,Monaco
2329,2002,Finished,Monaco
2330,2002,Finished,Monaco
2331,2002,Finished,Monaco
2332,2002,Finished,Monaco
2333,2002,Finished,Monaco
2334,2002,Finished,Monaco
2335,2002,Finished,Monaco
2336,2002,Finished,Monaco
2337,2002,Finished,Monaco
2338,2002,Finished,Monaco
2339,2002,Car Fault,Monaco
2340,2002,Accident,Monaco
2341,2002,Accident,Monaco
2342,2002,Accident,Monaco
2343,2002,Car Fault,Monaco
2344,2002,Car Fault,Monaco
2345,2002,Accident,Monaco
2346,2002,Accident,Monaco
2347,2002,Accident,Monaco
2348,2002,Accident,Monaco
2349,2002,Finished,Canada
2350,2002,Finished,Canada
2351,2002,Finished,Canada
2352,2002,Finished,Canada
2353,2002,Finished,Canada
2354,2002,Finished,Canada
2355,2002,Car Fault,Canada
2356,2002,Finished,Canada
2357,2002,Finished,Canada
2358,2002,Finished,Canada
2359,2002,Finished,Canada
2360,2002,Finished,Canada
2361,2002,Finished,Canada
2362,2002,Finished,Canada
2363,2002,Car Fault,Canada
2364,2002,Car Fault,Canada
2365,2002,Accident,Canada
2366,2002,Car Fault,Canada
2367,2002,Car Fault,Canada
2368,2002,Car Fault,Canada
2369,2002,Car Fault,Canada
2370,2002,Car Fault,Canada
2371,2002,Finished,Germany
2372,2002,Finished,Germany
2373,2002,Finished,Germany
2374,2002,Finished,Germany
2375,2002,Finished,Germany
2376,2002,Finished,Germany
2377,2002,Finished,Germany
2378,2002,Finished,Germany
2379,2002,Finished,Germany
2380,2002,Finished,Germany
2381,2002,Finished,Germany
2382,2002,Finished,Germany
2383,2002,Finished,Germany
2384,2002,Finished,Germany
2385,2002,Finished,Germany
2386,2002,Finished,Germany
2387,2002,Car Fault,Germany
2388,2002,Car Fault,Germany
2389,2002,Car Fault,Germany
2390,2002,Accident,Germany
2391,2002,Accident,Germany
2392,2002,Accident,Germany
2393,2002,Finished,UK
2394,2002,Finished,UK
2395,2002,Finished,UK
2396,2002,Finished,UK
2397,2002,Finished,UK
2398,2002,Finished,UK
2399,2002,Finished,UK
2400,2002,Finished,UK
2401,2002,Finished,UK
2402,2002,Finished,UK
2403,2002,Finished,UK
2404,2002,Car Fault,UK
2405,2002,Car Fault,UK
2406,2002,Car Fault,UK
2407,2002,Car Fault,UK
2408,2002,Car Fault,UK
2409,2002,Accident,UK
2410,2002,Car Fault,UK
2411,2002,Car Fault,UK
2412,2002,Car Fault,UK
2413,2002,Car Fault,UK
2414,2002,Finished,France
2415,2002,Finished,France
2416,2002,Finished,France
2417,2002,Finished,France
2418,2002,Finished,France
2419,2002,Finished,France
2420,2002,Finished,France
2421,2002,Finished,France
2422,2002,Finished,France
2423,2002,Finished,France
2424,2002,Car Fault,France
2425,2002,Car Fault,France
2426,2002,Car Fault,France
2427,2002,Car Fault,France
2428,2002,Car Fault,France
2429,2002,Car Fault,France
2430,2002,Accident,France
2431,2002,Accident,France
2432,2002,Car Fault,France
2433,2002,Other,France
2434,2002,Other,France
2435,2002,Other,France
2436,2002,Finished,Germany
2437,2002,Finished,Germany
2438,2002,Finished,Germany
2439,2002,Finished,Germany
2440,2002,Finished,Germany
2441,2002,Finished,Germany
2442,2002,Finished,Germany
2443,2002,Finished,Germany
2444,2002,Finished,Germany
2445,2002,Car Fault,Germany
2446,2002,Accident,Germany
2447,2002,Car Fault,Germany
2448,2002,Car Fault,Germany
2449,2002,Car Fault,Germany
2450,2002,Accident,Germany
2451,2002,Car Fault,Germany
2452,2002,Car Fault,Germany
2453,2002,Car Fault,Germany
2454,2002,Car Fault,Germany
2455,2002,Car Fault,Germany
2456,2002,Car Fault,Germany
2457,2002,Finished,Hungary
2458,2002,Finished,Hungary
2459,2002,Finished,Hungary
2460,2002,Finished,Hungary
2461,2002,Finished,Hungary
2462,2002,Finished,Hungary
2463,2002,Finished,Hungary
2464,2002,Finished,Hungary
2465,2002,Finished,Hungary
2466,2002,Finished,Hungary
2467,2002,Finished,Hungary
2468,2002,Finished,Hungary
2469,2002,Finished,Hungary
2470,2002,Finished,Hungary
2471,2002,Finished,Hungary
2472,2002,Finished,Hungary
2473,2002,Accident,Hungary
2474,2002,Accident,Hungary
2475,2002,Car Fault,Hungary
2476,2002,Car Fault,Hungary
2477,2002,Finished,Belgium
2478,2002,Finished,Belgium
2479,2002,Finished,Belgium
2480,2002,Finished,Belgium
2481,2002,Finished,Belgium
2482,2002,Finished,Belgium
2483,2002,Finished,Belgium
2484,2002,Finished,Belgium
2485,2002,Finished,Belgium
2486,2002,Finished,Belgium
2487,2002,Finished,Belgium
2488,2002,Car Fault,Belgium
2489,2002,Car Fault,Belgium
2490,2002,Car Fault,Belgium
2491,2002,Car Fault,Belgium
2492,2002,Car Fault,Belgium
2493,2002,Car Fault,Belgium
2494,2002,Accident,Belgium
2495,2002,Car Fault,Belgium
2496,2002,Car Fault,Belgium
2497,2002,Finished,Italy
2498,2002,Finished,Italy
2499,2002,Finished,Italy
2500,2002,Finished,Italy
2501,2002,Finished,Italy
2502,2002,Finished,Italy
2503,2002,Finished,Italy
2504,2002,Finished,Italy
2505,2002,Finished,Italy
2506,2002,Finished,Italy
2507,2002,Finished,Italy
2508,2002,Finished,Italy
2509,2002,Finished,Italy
2510,2002,Car Fault,Italy
2511,2002,Car Fault,Italy
2512,2002,Car Fault,Italy
2513,2002,Accident,Italy
2514,2002,Accident,Italy
2515,2002,Car Fault,Italy
2516,2002,Car Fault,Italy
2517,2002,Finished,USA
2518,2002,Finished,USA
2519,2002,Finished,USA
2520,2002,Finished,USA
2521,2002,Finished,USA
2522,2002,Finished,USA
2523,2002,Finished,USA
2524,2002,Finished,USA
2525,2002,Finished,USA
2526,2002,Finished,USA
2527,2002,Finished,USA
2528,2002,Finished,USA
2529,2002,Finished,USA
2530,2002,Finished,USA
2531,2002,Finished,USA
2532,2002,Finished,USA
2533,2002,Car Fault,USA
2534,2002,Car Fault,USA
2535,2002,Car Fault,USA
2536,2002,Car Fault,USA
2537,2002,Finished,Japan
2538,2002,Finished,Japan
2539,2002,Finished,Japan
2540,2002,Finished,Japan
2541,2002,Finished,Japan
2542,2002,Finished,Japan
2543,2002,Finished,Japan
2544,2002,Finished,Japan
2545,2002,Finished,Japan
2546,2002,Finished,Japan
2547,2002,Car Fault,Japan
2548,2002,Car Fault,Japan
2549,2002,Car Fault,Japan
2550,2002,Car Fault,Japan
2551,2002,Car Fault,Japan
2552,2002,Accident,Japan
2553,2002,Car Fault,Japan
2554,2002,Car Fault,Japan
2555,2002,Accident,Japan
2556,2002,Car Fault,Japan
2557,2001,Finished,Australia
2558,2001,Finished,Australia
2559,2001,Finished,Australia
2560,2001,Finished,Australia
2561,2001,Finished,Australia
2562,2001,Finished,Australia
2563,2001,Finished,Australia
2564,2001,Finished,Australia
2565,2001,Finished,Australia
2566,2001,Finished,Australia
2567,2001,Finished,Australia
2568,2001,Finished,Australia
2569,2001,Finished,Australia
2570,2001,Car Fault,Australia
2571,2001,Car Fault,Australia
2572,2001,Car Fault,Australia
2573,2001,Car Fault,Australia
2574,2001,Accident,Australia
2575,2001,Accident,Australia
2576,2001,Car Fault,Australia
2577,2001,Accident,Australia
2578,2001,Car Fault,Australia
2579,2001,Finished,Malaysia
2580,2001,Finished,Malaysia
2581,2001,Finished,Malaysia
2582,2001,Finished,Malaysia
2583,2001,Finished,Malaysia
2584,2001,Finished,Malaysia
2585,2001,Finished,Malaysia
2586,2001,Finished,Malaysia
2587,2001,Finished,Malaysia
2588,2001,Finished,Malaysia
2589,2001,Finished,Malaysia
2590,2001,Finished,Malaysia
2591,2001,Finished,Malaysia
2592,2001,Finished,Malaysia
2593,2001,Car Fault,Malaysia
2594,2001,Accident,Malaysia
2595,2001,Accident,Malaysia
2596,2001,Accident,Malaysia
2597,2001,Accident,Malaysia
2598,2001,Car Fault,Malaysia
2599,2001,Car Fault,Malaysia
2600,2001,Car Fault,Malaysia
2601,2001,Finished,Brazil
2602,2001,Finished,Brazil
2603,2001,Finished,Brazil
2604,2001,Finished,Brazil
2605,2001,Finished,Brazil
2606,2001,Finished,Brazil
2607,2001,Finished,Brazil
2608,2001,Finished,Brazil
2609,2001,Finished,Brazil
2610,2001,Finished,Brazil
2611,2001,Car Fault,Brazil
2612,2001,Accident,Brazil
2613,2001,Accident,Brazil
2614,2001,Car Fault,Brazil
2615,2001,Accident,Brazil
2616,2001,Accident,Brazil
2617,2001,Accident,Brazil
2618,2001,Car Fault,Brazil
2619,2001,Car Fault,Brazil
2620,2001,Car Fault,Brazil
2621,2001,Accident,Brazil
2622,2001,Car Fault,Brazil
2623,2001,Finished,Italy
2624,2001,Finished,Italy
2625,2001,Finished,Italy
2626,2001,Finished,Italy
2627,2001,Finished,Italy
2628,2001,Finished,Italy
2629,2001,Finished,Italy
2630,2001,Finished,Italy
2631,2001,Finished,Italy
2632,2001,Finished,Italy
2633,2001,Finished,Italy
2634,2001,Finished,Italy
2635,2001,Car Fault,Italy
2636,2001,Car Fault,Italy
2637,2001,Car Fault,Italy
2638,2001,Car Fault,Italy
2639,2001,Car Fault,Italy
2640,2001,Car Fault,Italy
2641,2001,Car Fault,Italy
2642,2001,Car Fault,Italy
2643,2001,Car Fault,Italy
2644,2001,Car Fault,Italy
2645,2001,Finished,Spain
2646,2001,Finished,Spain
2647,2001,Finished,Spain
2648,2001,Finished,Spain
2649,2001,Finished,Spain
2650,2001,Finished,Spain
2651,2001,Finished,Spain
2652,2001,Finished,Spain
2653,2001,Car Fault,Spain
2654,2001,Finished,Spain
2655,2001,Finished,Spain
2656,2001,Finished,Spain
2657,2001,Finished,Spain
2658,2001,Finished,Spain
2659,2001,Finished,Spain
2660,2001,Finished,Spain
2661,2001,Car Fault,Spain
2662,2001,Car Fault,Spain
2663,2001,Car Fault,Spain
2664,2001,Car Fault,Spain
2665,2001,Accident,Spain
2666,2001,Accident,Spain
2667,2001,Finished,Austria
2668,2001,Finished,Austria
2669,2001,Finished,Austria
2670,2001,Finished,Austria
2671,2001,Finished,Austria
2672,2001,Finished,Austria
2673,2001,Finished,Austria
2674,2001,Finished,Austria
2675,2001,Finished,Austria
2676,2001,Finished,Austria
2677,2001,Finished,Austria
2678,2001,Car Fault,Austria
2679,2001,Car Fault,Austria
2680,2001,Car Fault,Austria
2681,2001,Car Fault,Austria
2682,2001,Car Fault,Austria
2683,2001,Car Fault,Austria
2684,2001,Disqualified,Austria
2685,2001,Car Fault,Austria
2686,2001,Car Fault,Austria
2687,2001,Car Fault,Austria
2688,2001,Car Fault,Austria
2689,2001,Finished,Monaco
2690,2001,Finished,Monaco
2691,2001,Finished,Monaco
2692,2001,Finished,Monaco
2693,2001,Finished,Monaco
2694,2001,Finished,Monaco
2695,2001,Finished,Monaco
2696,2001,Finished,Monaco
2697,2001,Finished,Monaco
2698,2001,Finished,Monaco
2699,2001,Car Fault,Monaco
2700,2001,Car Fault,Monaco
2701,2001,Car Fault,Monaco
2702,2001,Accident,Monaco
2703,2001,Car Fault,Monaco
2704,2001,Car Fault,Monaco
2705,2001,Car Fault,Monaco
2706,2001,Car Fault,Monaco
2707,2001,Car Fault,Monaco
2708,2001,Car Fault,Monaco
2709,2001,Accident,Monaco
2710,2001,Accident,Monaco
2711,2001,Finished,Canada
2712,2001,Finished,Canada
2713,2001,Finished,Canada
2714,2001,Finished,Canada
2715,2001,Finished,Canada
2716,2001,Finished,Canada
2717,2001,Finished,Canada
2718,2001,Finished,Canada
2719,2001,Finished,Canada
2720,2001,Car Fault,Canada
2721,2001,Car Fault,Canada
2722,2001,Car Fault,Canada
2723,2001,Car Fault,Canada
2724,2001,Car Fault,Canada
2725,2001,Car Fault,Canada
2726,2001,Accident,Canada
2727,2001,Accident,Canada
2728,2001,Car Fault,Canada
2729,2001,Car Fault,Canada
2730,2001,Accident,Canada
2731,2001,Accident,Canada
2732,2001,Accident,Canada
2733,2001,Finished,Germany
2734,2001,Finished,Germany
2735,2001,Finished,Germany
2736,2001,Finished,Germany
2737,2001,Finished,Germany
2738,2001,Finished,Germany
2739,2001,Finished,Germany
2740,2001,Finished,Germany
2741,2001,Finished,Germany
2742,2001,Finished,Germany
2743,2001,Finished,Germany
2744,2001,Finished,Germany
2745,2001,Finished,Germany
2746,2001,Finished,Germany
2747,2001,Accident,Germany
2748,2001,Car Fault,Germany
2749,2001,Car Fault,Germany
2750,2001,Accident,Germany
2751,2001,Car Fault,Germany
2752,2001,Car Fault,Germany
2753,2001,Car Fault,Germany
2754,2001,Car Fault,Germany
2755,2001,Finished,France
2756,2001,Finished,France
2757,2001,Finished,France
2758,2001,Finished,France
2759,2001,Finished,France
2760,2001,Finished,France
2761,2001,Finished,France
2762,2001,Finished,France
2763,2001,Finished,France
2764,2001,Finished,France
2765,2001,Finished,France
2766,2001,Finished,France
2767,2001,Finished,France
2768,2001,Finished,France
2769,2001,Finished,France
2770,2001,Car Fault,France
2771,2001,Car Fault,France
2772,2001,Car Fault,France
2773,2001,Car Fault,France
2774,2001,Car Fault,France
2775,2001,Car Fault,France
2776,2001,Car Fault,France
2777,2001,Finished,UK
2778,2001,Finished,UK
2779,2001,Finished,UK
2780,2001,Finished,UK
2781,2001,Finished,UK
2782,2001,Finished,UK
2783,2001,Finished,UK
2784,2001,Finished,UK
2785,2001,Finished,UK
2786,2001,Finished,UK
2787,2001,Finished,UK
2788,2001,Finished,UK
2789,2001,Finished,UK
2790,2001,Finished,UK
2791,2001,Finished,UK
2792,2001,Finished,UK
2793,2001,Car Fault,UK
2794,2001,Car Fault,UK
2795,2001,Car Fault,UK
2796,2001,Accident,UK
2797,2001,Accident,UK
2798,2001,Other,UK
2799,2001,Finished,Germany
2800,2001,Finished,Germany
2801,2001,Finished,Germany
2802,2001,Finished,Germany
2803,2001,Finished,Germany
2804,2001,Finished,Germany
2805,2001,Finished,Germany
2806,2001,Finished,Germany
2807,2001,Finished,Germany
2808,2001,Finished,Germany
2809,2001,Car Fault,Germany
2810,2001,Car Fault,Germany
2811,2001,Car Fault,Germany
2812,2001,Car Fault,Germany
2813,2001,Car Fault,Germany
2814,2001,Accident,Germany
2815,2001,Car Fault,Germany
2816,2001,Car Fault,Germany
2817,2001,Car Fault,Germany
2818,2001,Accident,Germany
2819,2001,Accident,Germany
2820,2001,Accident,Germany
2821,2001,Finished,Hungary
2822,2001,Finished,Hungary
2823,2001,Finished,Hungary
2824,2001,Finished,Hungary
2825,2001,Finished,Hungary
2826,2001,Finished,Hungary
2827,2001,Finished,Hungary
2828,2001,Finished,Hungary
2829,2001,Finished,Hungary
2830,2001,Finished,Hungary
2831,2001,Finished,Hungary
2832,2001,Finished,Hungary
2833,2001,Car Fault,Hungary
2834,2001,Accident,Hungary
2835,2001,Car Fault,Hungary
2836,2001,Car Fault,Hungary
2837,2001,Car Fault,Hungary
2838,2001,Car Fault,Hungary
2839,2001,Accident,Hungary
2840,2001,Accident,Hungary
2841,2001,Accident,Hungary
2842,2001,Accident,Hungary
2843,2001,Finished,Belgium
2844,2001,Finished,Belgium
2845,2001,Finished,Belgium
2846,2001,Finished,Belgium
2847,2001,Finished,Belgium
2848,2001,Finished,Belgium
2849,2001,Finished,Belgium
2850,2001,Finished,Belgium
2851,2001,Finished,Belgium
2852,2001,Finished,Belgium
2853,2001,Finished,Belgium
2854,2001,Finished,Belgium
2855,2001,Finished,Belgium
2856,2001,Car Fault,Belgium
2857,2001,Accident,Belgium
2858,2001,Car Fault,Belgium
2859,2001,Accident,Belgium
2860,2001,Accident,Belgium
2861,2001,Car Fault,Belgium
2862,2001,Accident,Belgium
2863,2001,Accident,Belgium
2864,2001,Car Fault,Belgium
2865,2001,Finished,Italy
2866,2001,Finished,Italy
2867,2001,Finished,Italy
2868,2001,Finished,Italy
2869,2001,Finished,Italy
2870,2001,Finished,Italy
2871,2001,Finished,Italy
2872,2001,Finished,Italy
2873,2001,Finished,Italy
2874,2001,Finished,Italy
2875,2001,Finished,Italy
2876,2001,Finished,Italy
2877,2001,Finished,Italy
2878,2001,Car Fault,Italy
2879,2001,Accident,Italy
2880,2001,Car Fault,Italy
2881,2001,Car Fault,Italy
2882,2001,Car Fault,Italy
2883,2001,Car Fault,Italy
2884,2001,Car Fault,Italy
2885,2001,Car Fault,Italy
2886,2001,Accident,Italy
2887,2001,Finished,USA
2888,2001,Finished,USA
2889,2001,Finished,USA
2890,2001,Finished,USA
2891,2001,Finished,USA
2892,2001,Finished,USA
2893,2001,Finished,USA
2894,2001,Finished,USA
2895,2001,Finished,USA
2896,2001,Finished,USA
2897,2001,Finished,USA
2898,2001,Finished,USA
2899,2001,Finished,USA
2900,2001,Finished,USA
2901,2001,Car Fault,USA
2902,2001,Car Fault,USA
2903,2001,Car Fault,USA
2904,2001,Car Fault,USA
2905,2001,Car Fault,USA
2906,2001,Accident,USA
2907,2001,Car Fault,USA
2908,2001,Car Fault,USA
2909,2001,Finished,Japan
2910,2001,Finished,Japan
2911,2001,Finished,Japan
2912,2001,Finished,Japan
2913,2001,Finished,Japan
2914,2001,Finished,Japan
2915,2001,Finished,Japan
2916,2001,Finished,Japan
2917,2001,Finished,Japan
2918,2001,Finished,Japan
2919,2001,Finished,Japan
2920,2001,Finished,Japan
2921,2001,Finished,Japan
2922,2001,Finished,Japan
2923,2001,Finished,Japan
2924,2001,Finished,Japan
2925,2001,Car Fault,Japan
2926,2001,Car Fault,Japan
2927,2001,Car Fault,Japan
2928,2001,Car Fault,Japan
2929,2001,Accident,Japan
2930,2001,Accident,Japan
2931,2000,Finished,Australia
2932,2000,Finished,Australia
2933,2000,Finished,Australia
2934,2000,Finished,Australia
2935,2000,Finished,Australia
2936,2000,Finished,Australia
2937,2000,Finished,Australia
2938,2000,Finished,Australia
2939,2000,Finished,Australia
2940,2000,Disqualified,Australia
2941,2000,Car Fault,Australia
2942,2000,Car Fault,Australia
2943,2000,Car Fault,Australia
2944,2000,Car Fault,Australia
2945,2000,Car Fault,Australia
2946,2000,Car Fault,Australia
2947,2000,Car Fault,Australia
2948,2000,Car Fault,Australia
2949,2000,Car Fault,Australia
2950,2000,Car Fault,Australia
2951,2000,Accident,Australia
2952,2000,Car Fault,Australia
2953,2000,Finished,Brazil
2954,2000,Finished,Brazil
2955,2000,Finished,Brazil
2956,2000,Finished,Brazil
2957,2000,Finished,Brazil
2958,2000,Finished,Brazil
2959,2000,Finished,Brazil
2960,2000,Finished,Brazil
2961,2000,Finished,Brazil
2962,2000,Finished,Brazil
2963,2000,Disqualified,Brazil
2964,2000,Car Fault,Brazil
2965,2000,Car Fault,Brazil
2966,2000,Car Fault,Brazil
2967,2000,Car Fault,Brazil
2968,2000,Accident,Brazil
2969,2000,Car Fault,Brazil
2970,2000,Car Fault,Brazil
2971,2000,Car Fault,Brazil
2972,2000,Car Fault,Brazil
2973,2000,Other,Brazil
2974,2000,Other,Brazil
2975,2000,Finished,Italy
2976,2000,Finished,Italy
2977,2000,Finished,Italy
2978,2000,Finished,Italy
2979,2000,Finished,Italy
2980,2000,Finished,Italy
2981,2000,Finished,Italy
2982,2000,Finished,Italy
2983,2000,Finished,Italy
2984,2000,Finished,Italy
2985,2000,Finished,Italy
2986,2000,Finished,Italy
2987,2000,Finished,Italy
2988,2000,Finished,Italy
2989,2000,Car Fault,Italy
2990,2000,Accident,Italy
2991,2000,Car Fault,Italy
2992,2000,Car Fault,Italy
2993,2000,Car Fault,Italy
2994,2000,Car Fault,Italy
2995,2000,Accident,Italy
2996,2000,Car Fault,Italy
2997,2000,Finished,UK
2998,2000,Finished,UK
2999,2000,Finished,UK
3000,2000,Finished,UK
3001,2000,Finished,UK
3002,2000,Finished,UK
3003,2000,Finished,UK
3004,2000,Finished,UK
3005,2000,Finished,UK
3006,2000,Finished,UK
3007,2000,Finished,UK
3008,2000,Finished,UK
3009,2000,Finished,UK
3010,2000,Finished,UK
3011,2000,Finished,UK
3012,2000,Finished,UK
3013,2000,Finished,UK
3014,2000,Car Fault,UK
3015,2000,Accident,UK
3016,2000,Car Fault,UK
3017,2000,Car Fault,UK
3018,2000,Car Fault,UK
3019,2000,Finished,Spain
3020,2000,Finished,Spain
3021,2000,Finished,Spain
3022,2000,Finished,Spain
3023,2000,Finished,Spain
3024,2000,Finished,Spain
3025,2000,Finished,Spain
3026,2000,Finished,Spain
3027,2000,Finished,Spain
3028,2000,Finished,Spain
3029,2000,Finished,Spain
3030,2000,Finished,Spain
3031,2000,Finished,Spain
3032,2000,Finished,Spain
3033,2000,Finished,Spain
3034,2000,Finished,Spain
3035,2000,Car Fault,Spain
3036,2000,Car Fault,Spain
3037,2000,Car Fault,Spain
3038,2000,Accident,Spain
3039,2000,Accident,Spain
3040,2000,Accident,Spain
3041,2000,Finished,Germany
3042,2000,Finished,Germany
3043,2000,Finished,Germany
3044,2000,Finished,Germany
3045,2000,Finished,Germany
3046,2000,Finished,Germany
3047,2000,Finished,Germany
3048,2000,Finished,Germany
3049,2000,Finished,Germany
3050,2000,Car Fault,Germany
3051,2000,Accident,Germany
3052,2000,Accident,Germany
3053,2000,Accident,Germany
3054,2000,Car Fault,Germany
3055,2000,Car Fault,Germany
3056,2000,Accident,Germany
3057,2000,Accident,Germany
3058,2000,Accident,Germany
3059,2000,Car Fault,Germany
3060,2000,Car Fault,Germany
3061,2000,Accident,Germany
3062,2000,Finished,Monaco
3063,2000,Finished,Monaco
3064,2000,Finished,Monaco
3065,2000,Finished,Monaco
3066,2000,Finished,Monaco
3067,2000,Finished,Monaco
3068,2000,Finished,Monaco
3069,2000,Finished,Monaco
3070,2000,Finished,Monaco
3071,2000,Accident,Monaco
3072,2000,Accident,Monaco
3073,2000,Car Fault,Monaco
3074,2000,Accident,Monaco
3075,2000,Accident,Monaco
3076,2000,Car Fault,Monaco
3077,2000,Accident,Monaco
3078,2000,Car Fault,Monaco
3079,2000,Accident,Monaco
3080,2000,Car Fault,Monaco
3081,2000,Accident,Monaco
3082,2000,Car Fault,Monaco
3083,2000,Other,Monaco
3084,2000,Finished,Canada
3085,2000,Finished,Canada
3086,2000,Finished,Canada
3087,2000,Finished,Canada
3088,2000,Finished,Canada
3089,2000,Finished,Canada
3090,2000,Finished,Canada
3091,2000,Finished,Canada
3092,2000,Finished,Canada
3093,2000,Finished,Canada
3094,2000,Finished,Canada
3095,2000,Finished,Canada
3096,2000,Finished,Canada
3097,2000,Accident,Canada
3098,2000,Accident,Canada
3099,2000,Accident,Canada
3100,2000,Accident,Canada
3101,2000,Car Fault,Canada
3102,2000,Car Fault,Canada
3103,2000,Car Fault,Canada
3104,2000,Car Fault,Canada
3105,2000,Car Fault,Canada
3106,2000,Finished,France
3107,2000,Finished,France
